-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256467,385792960,1766,1
1771256467,415763280,1768,1
1771256467,415764976,1770,1
1771256467,415765824,1784,1
1771256467,415767520,1786,1
1771256467,595726816,2024,1
1771256467,595728512,2026,1
1771256467,595731056,2042,1
1771256467,595732752,2044,1
1771256467,595734448,2046,1
1771256467,595736144,2048,1
1771256467,595737840,2050,1
1771256467,595739536,2052,1
1771256467,595741232,2054,1
1771256467,595742928,2056,1
1771256467,595744624,2058,1
1771256467,595746320,2060,1
1771256467,595748016,2062,1
1771256467,595749712,2064,1
1771256467,595751408,2066,1
1771256467,625721728,2068,1
1771256467,625723424,2070,1
1771256467,625724272,2084,1
1771256467,625725968,2086,1
1771256467,625727664,2088,1
1771256467,625729360,2090,1
1771256467,625731056,2092,1
1771256467,625732752,2094,1
1771256467,625734448,2096,1
1771256467,625736144,2098,1
1771256467,625737840,2100,1
1771256467,625739536,2102,1
1771256467,625741232,2104,1
1771256467,625742928,2106,1
1771256467,625744624,2108,1
1771256467,655714944,2110,1
1771256467,655716640,2112,1
1771256467,655719184,2128,1
1771256467,655720880,2130,1
1771256467,655722576,2132,1
1771256467,655724272,2134,1
1771256467,655725968,2136,1
1771256467,655727664,2138,1
1771256467,655729360,2140,1
1771256467,655731056,2142,1
1771256467,655732752,2144,1
1771256467,655734448,2146,1
1771256467,655736144,2148,1
1771256467,655737840,2150,1
1771256467,655739536,2152,1
1771256467,685709856,2154,1
1771256467,685711552,2156,1
1771256467,685712400,2170,1
1771256467,685714096,2172,1
1771256467,685715792,2174,1
1771256467,685717488,2176,1
1771256467,685719184,2178,1
1771256467,685720880,2180,1
1771256467,685722576,2182,1
1771256467,685724272,2184,1
1771256467,685725968,2186,1
1771256467,685727664,2188,1
1771256467,685729360,2190,1
1771256467,685731056,2192,1
1771256467,685732752,2194,1
1771256467,715703072,2196,1
1771256467,715704768,2198,1
1771256467,715706464,2212,1
1771256467,715708160,2214,1
1771256467,715709856,2216,1
1771256467,715711552,2218,1
1771256467,715713248,2220,1
1771256467,715714944,2222,1
1771256467,715716640,2224,1
1771256467,715718336,2226,1
1771256467,715720032,2228,1
1771256467,715721728,2230,1
1771256467,715723424,2232,1
1771256467,715725120,2234,1
1771256467,715726816,2236,1
1771256467,745697136,2238,1
1771256467,745698832,2240,1
1771256467,745701376,2256,1
1771256467,745703072,2258,1
1771256467,745704768,2260,1
1771256467,745706464,2262,1
1771256467,745708160,2264,1
1771256467,745709856,2266,1
1771256467,745711552,2268,1
1771256467,745713248,2270,1
1771256467,745714944,2272,1
1771256467,745716640,2274,1
1771256467,745718336,2276,1
1771256467,745720032,2278,1
1771256467,745721728,2280,1
1771256467,775692048,2282,1
1771256467,775693744,2284,1
1771256467,775694592,2298,1
1771256467,775696288,2300,1
1771256467,775697984,2302,1
1771256467,775699680,2304,1
1771256467,775701376,2306,1
1771256467,775703072,2308,1
1771256467,775704768,2310,1
1771256467,775706464,2312,1
1771256467,775708160,2314,1
1771256467,775709856,2316,1
1771256467,775711552,2318,1
1771256467,775713248,2320,1
1771256467,775714944,2322,1
1771256467,805685264,2324,1
1771256467,805686960,2326,1
1771256467,805689504,2342,1
1771256467,805691200,2344,1
1771256467,805692896,2346,1
1771256467,805694592,2348,1
1771256467,805696288,2350,1
1771256467,805697984,2352,1
1771256467,805699680,2354,1
1771256467,805701376,2356,1
1771256467,805703072,2358,1
1771256467,805704768,2360,1
1771256467,805706464,2362,1
1771256467,805708160,2364,1
1771256467,805709856,2366,1
1771256467,835680176,2368,1
1771256467,835681872,2370,1
1771256467,835682720,2384,1
1771256467,835684416,2386,1
1771256467,835686112,2388,1
1771256467,835687808,2390,1
1771256467,835689504,2392,1
1771256467,835691200,2394,1
1771256467,835692896,2396,1
1771256467,835694592,2398,1
1771256467,835696288,2400,1
1771256467,835697984,2402,1
1771256467,835699680,2404,1
1771256467,835701376,2406,1
1771256467,835703072,2408,1
1771256467,865673392,2410,1
1771256467,865675088,2412,1
1771256467,865677632,2428,1
1771256467,865679328,2430,1
1771256467,865681024,2432,1
1771256467,865682720,2434,1
1771256467,865684416,2436,1
1771256467,865686112,2438,1
1771256467,865687808,2440,1
1771256467,865689504,2442,1
1771256467,865691200,2444,1
1771256467,865692896,2446,1
1771256467,865694592,2448,1
1771256467,865696288,2450,1
1771256467,865697984,2452,1
1771256467,895668304,2454,1
1771256467,895670000,2456,1
1771256467,895670848,2470,1
1771256467,895672544,2472,1
1771256467,895674240,2474,1
1771256467,895675936,2476,1
