-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1738013694,787055024,14187882,1
1738013694,817056592,14187884,1
1738013694,817058288,14187886,1
1738013694,817059984,14204096,1
1738013694,817061680,14204098,1
1738013694,817063376,14204100,1
1738013694,817065072,14204102,1
1738013694,817066768,14204104,1
1738013694,817068464,14204106,1
1738013694,817070160,14204108,1
1738013694,817071856,14204110,1
1738013694,817073552,14204112,1
1738013694,817075248,14204114,1
1738013694,817076944,14204116,1
1738013694,817078640,14204118,1
1738013694,817080336,14204120,1
1738013694,847081904,14204122,1
1738013694,847083600,14204124,1
1738013694,847084448,14220334,1
1738013694,847086144,14220336,1
1738013694,847087840,14220338,1
1738013694,847089536,14220340,1
1738013694,847091232,14220342,1
1738013694,847092928,14220344,1
1738013694,847094624,14220346,1
1738013694,847096320,14220348,1
1738013694,847098016,14220350,1
1738013694,847099712,14220352,1
1738013694,847101408,14220354,1
1738013694,847103104,14220356,1
1738013694,847104800,14220358,1
1738013694,877106368,14220360,1
1738013694,877108064,14220362,1
1738013694,877109760,14236572,1
1738013694,877111456,14236574,1
1738013694,877113152,14236576,1
1738013694,877114848,14236578,1
1738013694,877116544,14236580,1
1738013694,877118240,14236582,1
1738013694,877119936,14236584,1
1738013694,877121632,14236586,1
1738013694,877123328,14236588,1
1738013694,877125024,14236590,1
1738013694,877126720,14236592,1
1738013694,877128416,14236594,1
1738013694,877130112,14236596,1
1738013694,907131680,14236598,1
1738013695,87283552,14334230,1
1738013695,87285248,14334232,1
1738013695,87286944,14350442,1
1738013695,87288640,14350444,1
1738013695,87290336,14350446,1
1738013695,87292032,14350448,1
1738013695,87293728,14350450,1
1738013695,87295424,14350452,1
1738013695,87297120,14350454,1
1738013695,87298816,14350456,1
1738013695,87300512,14350458,1
1738013695,87302208,14350460,1
1738013695,87303904,14350462,1
1738013695,87305600,14350464,1
1738013695,87307296,14350466,1
1738013695,117308864,14350468,1
